FDF,14.5909996,-61.00320053,16
FDH,47.67129898,9.511489868,1367
FDO,-34.4532,-58.5896,10
FDU,-3.311320066,17.38170052,1063
FDY,41.01350021,-83.66870117,813
FEG,40.35879898,71.74500275,1980
FEL,48.205555,11.266944,1703
FEN,-3.85493,-32.423302,193
FET,41.44910049,-96.52020264,1204
FEZ,33.9272995,-4.97796011,1900
FFA,36.01819992,-75.6713028,13
FFD,51.68220139,-1.790030003,286
FFO,39.8260994,-84.0483017,823
FFT,38.18249893,-84.90470123,806
FFU,-43.18920135,-71.85109711,1148
FGI,-13.84869957,-171.7400055,131
FGU,-15.81989956,-140.8869934,9
FHU,31.58849907,-110.3440018,4719
FIE,59.53580093,-1.628059983,223
FIG,10.35060024,-13.56919956,499
FIH,-4.38575,15.4446,1027
FIK,-25.59469986,134.5829926,0
FIZ,-18.18190002,125.5589981,368
FJR,25.11219978,56.32400131,152
FKB,48.77939987,8.080499649,408
FKI,0.481638998,25.33799934,1417
FKJ,36.14279938,136.223999,19
FKL,41.37789917,-79.86039734,1540
FKQ,-2.920190096,132.2669983,462
FKS,37.22740173,140.4309998,1221
FLA,1.58919,-75.5644,803
FLB,-6.846389771,-43.07730103,689
FLD,43.77119827,-88.48840332,808
FLF,54.7733345,9.378889084,131
FLG,35.13850021,-111.6709976,7014
FLL,26.072599,-80.152702,9
FLN,-27.67027855,-48.55250168,16
FLO,34.1853981,-79.72389984,146
FLP,36.29090118,-92.59030151,719
FLR,43.810001,11.2051,142
FLS,-40.09170151,147.9929962,10
FLV,39.36830139,-94.91470337,772
FLW,39.45529938,-31.13139915,112
FLZ,1.55594,98.888901,33
FMA,-26.2127,-58.2281,193
FME,39.08539963,-76.75939941,150
FMH,41.65840149,-70.52140045,131
FMI,-5.875559807,29.25,2569
FMM,47.98880005,10.23950005,2077
FMN,36.74119949,-108.2300034,5506
FMO,52.13460159,7.684830189,160
FMY,26.58659935,-81.86329651,17
FNA,8.61644,-13.1955,84
FNB,53.6022,13.306,228
FNC,32.697899,-16.7745,192
FNI,43.75740051,4.416349888,309
FNJ,39.224098,125.669998,117
FNL,40.451804,-105.011,5016
FNR,58.25439835,-134.897995,0
FNT,42.9654007,-83.74359894,782
FNU,39.895308,8.642661,36
FOC,25.93510056,119.663002,46
FOD,42.55149841,-94.19259644,1156
FOE,38.95090103,-95.66359711,1078
FOG,41.432899,15.535,265
FOK,40.84370041,-72.63179779,67
FOM,5.636919975,10.75080013,3963
FON,10.478,-84.634499,342
FOR,-3.776279926,-38.5326004,82
FOS,-30.83810043,128.1150055,511
FPO,26.55870056,-78.69560242,7
FPR,27.49510002,-80.36830139,24
FRA,50.033333,8.570556,364
FRB,-33.363602,147.934998,760
FRC,-20.592199,-47.3829,3292
FRD,48.52199936,-123.0240021,113
FRE,-8.1075,159.576996,0
FRG,40.72880173,-73.41339874,82
FRI,39.05530167,-96.76450348,1065
FRJ,43.4175,6.7357,33
FRL,44.194801,12.0701,97
FRN,61.26639938,-149.6529999,378
FRO,61.58359909,5.024720192,37
FRS,16.91379929,-89.86640167,427
FRU,43.06129837,74.4776001,2058
FRW,-21.1595993,27.47450066,3283
FRY,43.99110031,-70.94789886,454
FRZ,51.1146,9.286,1345
FSC,41.50059891,9.097780228,87
FSD,43.58200073,-96.74189758,1429
FSI,34.64979935,-98.40219879,1189
FSM,35.33660126,-94.36740112,469
FSP,46.76290131,-56.17309952,27
FSS,57.6493988,-3.560640097,22
FST,30.91570091,-102.9160004,3011
FTA,-19.51639938,170.2319946,95
FTE,-50.2803,-72.053101,669
FTI,-14.2172,-169.425003,110
FTK,37.90710068,-85.9720993,756
FTU,-25.03809929,46.95610046,29
FTW,32.819801,-97.362396,710
FTX,-0.531350017,15.95009995,1214
FTY,33.77909851,-84.52140045,841
FUE,28.45269966,-13.86380005,85
FUG,32.882157,115.734364,104
FUJ,32.66630173,128.8329926,273
FUK,33.58589935,130.451004,32
FUL,33.87200165,-117.9800034,96
FUN,-8.525,179.195999,9
FUO,23.08329964,113.0699997,6
FUT,-14.31140041,-178.0659943,20
FWA,40.97850037,-85.19509888,814
FWH,32.76919937,-97.4414978,650
FXE,26.19729996,-80.17070007,13
FXO,-14.815,36.529999,1919
FYJ,48.199494,134.366447,0
FYN,46.804169,89.512006,3081
FYT,17.91710091,19.11109924,771
FYU,66.57150269,-145.25,433
FYV,36.00510025,-94.17009735,1251
FZO,51.51940155,-2.590830088,226
GAD,33.972599,-86.088996,569
GAE,33.87689972,10.10330009,26
GAF,34.42200089,8.822500229,1060
GAH,-25.61440086,151.6190033,369
GAI,39.16830063,-77.16600037,539
GAJ,38.41189957,140.3710022,353
GAL,64.73619843,-156.9369965,153
GAM,63.76679993,-171.7330017,27
GAN,-0.693342,73.155602,6
GAO,20.08530045,-75.15830231,56
GAQ,16.24839973,-0.005456,870
GAS,-0.46350801,39.64830017,475
GAU,26.10610008,91.58589935,162
GAY,24.74430084,84.95120239,380
GBA,51.668095,-2.05694,433
GBB,40.826667,47.7125,935
GBD,38.34429932,-98.85919952,1887
GBE,-24.555201,25.9182,3299
GBG,40.93799973,-90.43109894,764
GBJ,15.86870003,-61.27000046,16
GBK,7.767000198,-12.38300037,75
GBT,36.90940094,54.40129852,-24
GBZ,-36.24140167,175.4720001,20
GCC,44.34889984,-105.5390015,4365
GCH,30.33760071,50.82799912,2414
GCI,49.43500137,-2.601969957,336
GCJ,-25.98629951,28.14010048,5325
GCK,37.92750168,-100.723999,2891
GCM,19.2928009,-81.35769653,8
GCN,35.95240021,-112.1470032,6609
GDC,34.758301,-82.376404,955
GDE,5.935130119,43.57860184,834
GDL,20.52179909,-103.310997,5016
GDN,54.37760162,18.46619987,489
GDO,7.233333111,-70.80000305,426
GDQ,12.51990032,37.43399811,6449
GDT,21.44449997,-71.14230347,13
GDV,47.13869858,-104.8069992,2458
GDW,43.97060013,-84.47499847,776
GDX,59.9109993,150.7200012,574
GDZ,44.58209263,38.01248074,98
GEA,-22.25830078,166.4730072,10
GEC,35.235947,33.724358,146
GED,38.68920135,-75.35890198,53
GEG,47.61989975,-117.5339966,2376
GEL,-28.2817,-54.169102,1056
GEO,6.498549938,-58.2541008,95
GER,21.83469963,-82.78379822,79
GES,6.058000088,125.0960007,505
GET,-28.796101,114.707001,121
GEV,67.13240051,20.81459999,1027
GEX,-38.22499847,144.3329926,43
GFF,-34.25080109,146.0670013,439
GFK,47.949299,-97.176102,845
GFL,43.34120178,-73.61029816,328
GFN,-29.75939941,153.0299988,110
GFO,6.358864,-58.655207,3
GFR,48.8830986,-1.564170003,45
GFY,-19.60219955,18.12269974,4636
GGE,33.31169891,-79.31960297,39
GGG,32.38399887,-94.71150208,365
GGM,0.271342009,34.78730011,5020
GGS,-48.7831,-70.150002,356
GGT,23.56259918,-75.87799835,9
GGW,48.212502,-106.614998,2296
GHA,32.38410187,3.79411006,1512
GHB,25.28470039,-76.33100128,26
GHC,25.7383,-77.840103,18
GHF,49.64810181,9.966489792,980
GHT,25.14559937,10.14260006,2296
GHU,-33.0103,-58.6131,75
GIB,36.15119934,-5.34965992,15
GIC,-9.232780457,142.2180023,23
GID,-3.417209,29.911308,5741
GIF,28.062901,-81.753304,145
GIG,-22.80999947,-43.25055695,28
GII,11.43299961,-9.166999817,1296
GIL,35.91880035,74.33360291,4796
GIR,4.27624,-74.7967,900
GIS,-38.66329956,177.9779968,15
GIT,-2.813667,32.172472,3955
GIU,7.956669807,80.72850037,630
GIZ,16.90110016,42.58580017,20
GJA,16.4454,-85.906601,49
GJL,36.79510117,5.87361002,36
GJM,-10.78639984,-65.28479767,478
GJR,65.99530029,-21.32690048,83
GJT,39.12239838,-108.5270004,4858
GKA,-6.081689835,145.3919983,5282
GKE,50.9608,6.04242,296
GKK,0.7324,73.4336,29
GKL,-23.18330002,150.9420013,21
GKN,62.1548996,-145.4570007,1586
GLA,55.87189865,-4.433060169,26
GLD,39.37060165,-101.6989975,3656
GLF,8.654009819,-83.18219757,49
GLH,33.48289871,-90.98560333,131
GLI,-29.67499924,151.6889954,3433
GLK,6.780829906,47.45470047,975
GLO,51.89419937,-2.167220116,101
GLR,45.01350021,-84.70359802,1328
GLS,29.26530075,-94.86039734,6
GLT,-23.869699,151.223007,64
GLU,26.88456,90.46412,980
GLV,64.55049896,-163.0070038,59
GLW,37.03179932,-85.9536972,716
GLZ,51.56740189,4.931829929,49
GMA,3.235369921,19.77129936,1378
GMB,8.128760338,34.56309891,1614
GMD,33.655399,-7.22145,627
GME,52.52700043,31.01670074,472
GML,50.60350037,30.19190025,517
GMO,10.29833333,10.89638889,1590
GMP,37.5583,126.791,59
GMQ,34.418066,100.301144,12426
GMR,-23.07990074,-134.8899994,7
GMU,34.84790039,-82.34999847,1048
GMV,37.01670074,-110.2009964,5192
GMZ,28.02960014,-17.21459961,716
GNA,53.60200119,24.05380058,443
GNB,45.36289978,5.329370022,1302
GND,12.00419998,-61.78620148,41
GNI,22.6739006,121.4660034,28
GNM,-14.20820045,-42.74610138,1815
GNR,-39.0007019,-67.62049866,852
GNS,1.16638,97.704697,20
GNT,35.16730118,-107.9020004,6537
GNV,29.69009972,-82.27179718,152
GNY,37.445663,38.895592,2708
GNZ,-21.69249916,21.65810013,3730
GOA,44.4133,8.8375,13
GOB,7.1160634,40.0463033,7892
GOH,64.19090271,-51.67810059,283
GOI,15.38080025,73.83139801,150
GOJ,56.23009872,43.7840004,256
GOM,-1.670809984,29.2385006,5089
GON,41.33010101,-72.04509735,9
GOO,-28.52140045,150.3200073,714
GOP,26.73970032,83.4496994,259
GOQ,36.4006,94.786102,9334
GOR,8.1614,35.5529,6580
GOT,57.66279984,12.27980042,506
GOU,9.335889816,13.37010002,794
GOV,-12.26939964,136.8179932,192
GOZ,43.15140152,25.71290016,285
GPA,38.1511,21.4256,46
GPB,-25.38750076,-51.52019882,3494
GPI,2.57013,-77.8986,164
GPL,10.21720028,-83.79699707,883
GPN,-11.40250015,130.4219971,90
GPO,-35.69620132,-63.75830078,459
GPS,-0.453758001,-90.26589966,207
GPT,30.40730095,-89.07009888,28
GPZ,47.21110153,-93.50980377,1355
GQQ,40.7533989,-82.72380066,1224
GRB,44.48509979,-88.12960052,695
GRF,47.07920074,-122.5810013,300
GRI,40.96749878,-98.30960083,1847
GRJ,-34.0056,22.378902,648
GRK,31.06719971,-97.8289032,1015
GRM,47.8382988,-90.38289642,1799
GRO,41.90100098,2.760550022,468
GRP,-11.73960018,-49.13219833,1148
GRQ,53.11970139,6.579440117,17
GRR,42.88079834,-85.52279663,794
GRS,42.759701,11.0719,17
GRU,-23.43555641,-46.47305679,2459
GRW,39.09220123,-28.02980042,86
GRX,37.18870163,-3.777359962,1860
GRY,66.5458,-18.0173,66
GRZ,46.99110031,15.43959999,1115
GSB,35.33940125,-77.96060181,109
GSE,57.7747,11.8704,59
GSI,4.285833,-54.373056,207
GSJ,13.93620014,-90.83580017,29
GSO,36.09780121,-79.93730164,925
GSP,34.89569855,-82.21890259,964
GSQ,22.58569908,28.71660042,859
GST,58.4253006,-135.7070007,35
GTE,-13.97500038,136.4600067,53
GTF,47.48199844,-111.3710022,3680
GTI,54.3833313,13.3255558,69
GTN,-43.90670013,170.128006,1824
GTO,0.637118995,122.8499985,105
GTR,33.45029831,-88.59140015,264
GUA,14.5833,-90.527496,4952
GUB,28.0261,-114.024002,59
GUC,38.53390121,-106.9329987,7680
GUF,30.29050064,-87.67179871,17
GUH,-30.96109962,150.2510071,863
GUI,10.57407761,-62.31266785,42
GUJ,-22.79159927,-45.20479965,1761
GUL,-34.81029892,149.7259979,2141
GUM,13.48340034,144.7960052,298
GUP,35.51110077,-108.7890015,6472
GUQ,9.02694416,-69.75514984,606
GUR,-10.3114996,150.3339996,88
GUS,40.64810181,-86.15209961,812
GUT,51.922798,8.30633,236
GUU,64.99140167,-23.22470093,17
GUW,47.12189865,51.82139969,-72
GUX,24.654699,77.347298,1600
GUY,36.68510056,-101.5080032,3123
GUZ,-20.64649963,-40.4919014,28
GVA,46.23809814,6.108950138,1411
GVL,34.27259827,-83.8302002,1276
GVN,48.92699814,140.0339966,768
GVR,-18.89520073,-41.98220062,561
GVT,33.06779861,-96.06529999,535
GVX,60.59329987,16.95140076,224
GWD,25.23329926,62.32949829,36
GWE,-19.43639946,29.86190033,4680
GWL,26.29330063,78.22779846,617
GWO,33.49430084,-90.08470154,162
GWT,54.91320038,8.340470314,51
GWY,53.30020142,-8.941590309,81
GXF,15.96609974,48.78829956,2097
GXG,-7.754509926,15.2876997,4105
GXH,34.8105,102.6447,10510
GXQ,-45.59420013,-72.10610199,1020
GXY,40.43740082,-104.6330032,4697
GYA,-10.82059956,-65.34559631,557
GYD,40.46749878,50.04669952,10
GYE,-2.15741992,-79.88359833,19
GYG,62.103484,129.545288,577
GYI,-1.67719996,29.25889969,5082
GYL,-16.6369,128.451004,522
GYM,27.96899986,-110.9250031,59
GYN,-16.63199997,-49.22069931,2450
GYR,33.42250061,-112.3759995,968
GYS,32.39110184,105.7020035,0
GYU,36.07888889,106.2169444,5696
GYY,41.61629868,-87.41280365,591
GZA,31.24640083,34.27610016,320
GZI,33.53120041,68.41290283,7150
GZM,36.027199,14.2728,0
GZO,-8.097780228,156.8639984,13
GZP,36.299217,32.300598,86
GZT,36.94720078,37.47869873,2315
GZW,36.240101,50.0471,4184
HAA,70.48670197,22.13969994,21
HAC,33.11500168,139.7859955,303
HAD,56.69110107,12.82019997,101
HAF,37.51340103,-122.5009995,66
HAH,-11.5337,43.2719,93
HAJ,52.46110153,9.685079575,183
HAK,19.93490028,110.4589996,75
HAM,53.63040161,9.988229752,53
HAN,21.22120094,105.8069992,39
HAO,39.36380005,-84.52200317,633
HAQ,6.744229794,73.17050171,4
HAR,40.21709824,-76.85150146,347
HAS,27.437901,41.686298,3331
HAU,59.34529877,5.208360195,86
HAV,22.98920059,-82.40910339,210
HAW,51.83309937,-4.961110115,159
HBA,-42.83610153,147.5099945,13
HBE,30.91769981,29.69639969,177
HBG,31.26479912,-89.25279999,151
HBR,34.991317,-99.051313,1563
HBX,15.36170006,75.0848999,2171
HCJ,24.805,107.6997,2221
HCN,22.04109955,120.7300034,46
HCQ,-18.23390007,127.6699982,1346
HCR,62.18830109,-159.7749939,70
HCW,34.71289825,-79.95700073,239
HDD,25.3181,68.366096,130
HDE,40.452099,-99.336502,2313
HDF,53.87870026,14.15229988,93
HDG,36.52583333,114.4255556,229
HDH,21.5795002,-158.1970062,14
HDI,35.2201004,-84.83239746,874
HDM,34.86920166,48.55250168,5755
HDN,40.48120117,-107.2180023,6606
HDR,27.1583004,56.17250061,19
HDS,-24.36860085,31.04870033,1743
HDY,6.933209896,100.3929977,90
HEA,34.20999908,62.22829819,3206
HEH,20.74699974,96.79199982,3858
HEI,54.15333176,8.901666641,7
HEK,50.17162094,127.3088837,8530
HEL,60.31719971,24.9633007,179
HEM,60.25460052,25.0428009,57
HER,35.33969879,25.18029976,115
HET,40.851398,111.823997,3556
HEW,37.893299,23.726101,69
HEX,18.46969986,-69.9693985,190
HFA,32.80939865,35.04309845,28
HFD,41.73669815,-72.6493988,18
HFE,31.78000069,117.2979965,108
HFN,64.295601,-15.2272,24
HFS,60.02009964,13.57890034,474
HFT,70.67970276,23.66860008,266
HGA,9.518170357,44.08879852,4423
HGD,-20.81500053,144.2250061,1043
HGE,10.462474,-66.092779,12
HGH,30.22949982,120.4339981,23
HGI,10.529167,32.500556,1290
HGL,54.18527985,7.915832996,8
HGN,19.30130005,97.97579956,929
HGO,9.387180328,-5.556660175,1214
HGR,39.707901,-77.72949982,703
HGS,8.397130013,-13.12909985,60
HGU,-5.826789856,144.2960052,5388
HHE,40.5564003,141.4660034,152
HHH,32.22439957,-80.69750214,19
HHI,21.48349953,-158.0399933,837
HHN,49.9487,7.26389,1649
HHP,22.28937149,114.152153,107
HHQ,12.63619995,99.95149994,62
HHR,33.922798,-118.334999,66
HHZ,-17.54470062,-142.6139984,5
HIA,33.79083333,119.125,28
HIB,47.38660049,-92.83899689,1354
HID,-10.58640003,142.2899933,43
HIF,41.12403,-111.973086,4789
HII,34.571098,-114.358002,783
HIJ,34.43610001,132.9190063,1088
HIM,8.04981,80.9814,170
HIN,35.088591,128.071747,25
HIO,45.540401,-122.949997,208
HIR,-9.42800045,160.0549927,28
HIW,34.3669014,132.4140015,15
HJJ,27.44111111,109.7,882
HJR,24.81719971,79.91860199,728
HKD,41.77000046,140.8220062,151
HKG,22.308901,113.915001,28
HKK,-42.71360016,170.9850006,146
HKN,-5.462170124,150.4049988,66
HKT,8.1132,98.316902,82
HKY,35.74110031,-81.38950348,1190
HLA,-25.93849945,27.92609978,4517
HLD,49.20500183,119.8249969,2169
HLE,-15.957725,-5.645943,1017
HLF,57.525799,15.8233,366
HLG,40.17499924,-80.64630127,1195
HLH,46.195333,122.008333,0
HLI,36.8932991,-121.4100037,230
HLJ,56.0705986,23.55809975,270
HLN,46.60680008,-111.9830017,3877
HLP,-6.266610146,106.8909988,84
HLR,31.13870049,-97.71450043,924
HLT,-37.64889908,142.0650024,803
HLZ,-37.86669922,175.3320007,172
HMA,61.0284996,69.08609772,76
HMB,26.342778,31.742778,310
HME,31.67300034,6.140439987,463
HMG,-23.93000031,132.8049927,593
HMI,42.8414,93.669197,2703
HMJ,49.359699,26.933399,1150
HMN,32.85250092,-106.1070023,4093
HMO,29.09589958,-111.0479965,627
HMR,60.81809998,11.06799984,713
HMV,65.80609894,15.08279991,1503
HMY,36.703999,126.486,39
HNA,39.42860031,141.1349945,297
HND,35.552299,139.779999,35
HNH,58.0961,-135.410111,19
HNL,21.32062,-157.924228,13
HNM,20.79560089,-156.0140076,78
HNS,59.24380112,-135.5240021,15
HNY,26.9053,112.627998,0
HOA,-1.521999955,40.00400162,195
HOB,32.6875,-103.2170029,3661
HOD,14.75300026,42.97629929,41
HOE,20.25729942,100.4369965,1380
HOF,25.2852993,49.48519897,588
HOG,20.78560066,-76.31510162,361
HOH,47.38499832,9.699999809,1352
HOI,-18.07480049,-140.9459991,10
HOK,-18.33670044,130.6380005,320
HOM,59.64559937,-151.477005,84
HON,44.3852005,-98.22850037,1289
HOP,36.66859818,-87.49620056,573
HOQ,50.28861237,11.85638905,1959
HOR,38.51990128,-28.71590042,118
HOS,-37.44469833,-70.22250366,2788
HOT,34.47800064,-93.09619904,540
HOU,29.64539909,-95.27890015,46
HOV,62.18000031,6.074100018,243
HOX,24.89959908,94.91400146,534
HPA,-19.77700043,-174.3410034,31
HPB,61.52389908,-166.1470032,13
HPG,31.626,110.34,8365
HPH,20.81940079,106.7249985,6
HPN,41.06700134,-73.70760345,439
HQM,46.97119904,-123.9369965,18
HRB,45.62340164,126.25,457
HRE,-17.931801,31.0928,4887
HRG,27.17830086,33.79940033,52
HRI,6.284467,81.124128,157
HRK,49.92480087,36.29000092,508
HRL,26.22850037,-97.65440369,36
HRM,32.93040085,3.311539888,2540
HRO,36.26150131,-93.15470123,1365
HRS,-28.23509979,29.10619926,5585
HRT,54.0489006,-1.252750039,53
HSG,33.14970016,130.302002,6
HSH,35.97280121,-115.1340027,2492
HSK,42.0760994,-0.316666991,1768
HSL,65.69789886,-156.3509979,220
HSM,-36.66970062,142.1730042,445
HSN,29.93420029,122.3619995,3
HSS,29.17939949,75.75530243,700
HST,25.48859978,-80.38359833,5
HSV,34.6371994,-86.77510071,629
HSZ,24.81800079,120.939003,26
HTA,52.026299,113.306,2272
HTG,71.97810364,102.4909973,95
HTI,-20.35810089,148.9519959,15
HTL,44.359798,-84.671095,1150
HTN,37.03850174,79.86489868,4672
HTR,24.05890083,123.8059998,43
HTS,38.36669922,-82.55799866,828
HTT,38.201984,90.841495,2945
HTU,-35.71530151,142.3600006,256
HTV,30.74690056,-95.58719635,363
HTY,36.36277771,36.28222275,269
HUA,34.67869949,-86.68479919,684
HUE,14.25,36.58300018,1930
HUF,39.4515,-87.307602,589
HUH,-16.68720055,-151.0220032,7
HUI,16.4015007,107.7030029,48
HUL,46.12310028,-67.792099,489
HUN,24.0230999,121.6179962,52
HUO,45.487222,119.407222,0
HUQ,29.11009979,15.96560001,919
HUS,66.04109955,-154.2630005,299
HUT,38.06549835,-97.86060333,1543
HUU,-9.878809929,-76.20480347,6070
HUV,61.76810074,17.08069992,95
HUW,-7.532120228,-63.07210159,230
HUX,15.7753,-96.262604,464
HUY,53.57440186,-0.350832999,121
HUZ,23.04999924,114.5999985,50
HVA,-14.62969971,47.76380157,345
HVB,-25.31889915,152.8800049,60
HVD,47.95410156,91.62819672,4898
HVG,71.00969696,25.98360062,44
HVN,41.26369858,-72.88680267,12
HVR,48.54299927,-109.762001,2591
HVS,34.40309906,-80.11920166,364
HWD,37.65919876,-122.1220016,52
HWN,-18.62989998,27.02099991,3543
HWO,26.0012,-80.2407,8
HXD,37.125286,97.268658,9843
HXX,-34.53139877,144.8300018,305
HYA,41.66930008,-70.28040314,54
HYC,51.61169815,-0.80833298,515
HYD,17.23131752,78.42985535,2024
HYG,55.20629883,-132.8280029,0
HYN,28.56220055,121.4290009,0
HYR,46.02519989,-91.44429779,1216
HYS,38.84220123,-99.27320099,1999
HYV,60.65439987,24.8810997,430
HZB,50.61840057,2.642240047,61
HZG,33.134136,107.206014,0
HZH,26.32217,109.1499,1620
HZK,65.952301,-17.426001,48
HZL,40.98680115,-75.99490356,1603
HZP,57.38169861,-111.7009964,916
IAA,67.43720245,86.62190247,82
IAB,37.62189865,-97.26820374,1371
IAD,38.94449997,-77.45580292,312
IAG,43.1072998,-78.94619751,589
IAH,29.9843998,-95.34140015,97
IAM,28.0515,9.64291,1847
IAN,66.97599792,-160.4369965,166
IAO,9.8591,126.014,10
IAR,57.56069946,40.15739822,287
IAS,47.17850113,27.62059975,397
IBA,7.362460136,3.978329897,725
IBB,-0.942628026,-90.95300293,35
IBE,4.42161,-75.1333,2999
IBP,-11.41160011,-69.48870087,750
IBR,36.18109894,140.4149933,105
IBZ,38.8728981,1.37311995,24
ICC,10.794432,-63.98159,10
ICI,-17.74329948,-179.3419952,13
ICK,5.955560207,-57.03939819,9
ICN,37.46910095,126.4509964,23
ICT,37.649899,-97.433098,1333
IDA,43.514599,-112.070999,4744
IDP,37.15840149,-95.77839661,825
IDR,22.72179985,75.80110168,1850
IDY,46.71860123,-2.391109943,79
IEG,52.13850021,15.7986002,194
IEJ,26.72200012,127.7850037,246
IES,51.29360962,13.35611057,322
IEV,50.40194,30.45194,587
IFH,32.92890167,51.56110001,5256
IFJ,66.05809784,-23.13529968,8
IFL,-17.55940056,146.0119934,46
IFN,32.75080109,51.86130142,5059
IFO,48.88420105,24.68610001,919
IFU,5.7083,73.025,20
IGA,20.97500038,-73.66690063,8
IGB,-41.32089996,-69.57489777,2925
IGD,39.97662735,43.87664795,3101
IGG,59.32400131,-155.9019928,90
IGL,38.51300049,27.01009941,16
IGR,-25.737301,-54.4734,916
IGS,48.71569824,11.5340004,1202
IGT,43.32229996,45.01259995,1165
IGU,-25.60027885,-54.48500061,786
IHC,-25.9971447,32.92935181,10
IHR,27.23609924,60.72000122,2040
IIA,53.0929985,-9.568059921,15
IIL,33.58660126,46.40480042,4404
IJK,56.8280983,53.45750046,531
IKA,35.41609955,51.15219879,3305
IKB,36.22280121,-81.09829712,1301
IKI,33.74900055,129.7850037,41
IKK,41.07139969,-87.84629822,630
IKL,-1.048109,23.372501,1283
IKO,52.9416008,-168.848999,77
IKS,71.6977005,128.9029999,26
IKT,52.26800156,104.3889999,1675
IKU,42.58792,76.713046,5425
ILA,-3.97648,137.6225,7989
ILD,41.728185,0.535023,1170
ILF,56.06140137,-95.61389923,642
ILG,39.67869949,-75.60649872,80
ILI,59.75439835,-154.9109955,192
ILM,34.27059937,-77.90260315,32
ILN,39.42789841,-83.792099,1077
ILO,10.833017,122.493358,27
ILP,-22.58889961,167.4559937,315
ILQ,-17.69499969,-71.34400177,72
ILR,8.440210342,4.493919849,1126
ILU,-2.910609961,38.06520081,2750
ILY,55.68190002,-6.256669998,56
ILZ,49.23149872,18.6135006,1020
IMB,5.708109856,-60.2942009,1646
IMF,24.76000023,93.896698,2540
IMK,29.97109985,81.81890106,9246
IMM,26.43320084,-81.40100098,37
IMP,-5.53129,-47.459999,432
IMT,45.81840134,-88.11450195,1182
INA,66.05483246,60.11032104,184
IND,39.7173,-86.294403,797
ING,-50.336102,-72.248596,732
INH,-23.87639999,35.40850067,30
INI,43.337299,21.853701,648
INK,31.77960014,-103.2009964,2822
INL,48.56620026,-93.40309906,1185
INN,47.260201,11.344,1907
INO,-1.947219968,18.28580093,1040
INQ,53.06470108,-9.510899544,40
INS,36.58720016,-115.6729965,3133
INT,36.13370132,-80.22200012,969
INU,-0.547458,166.919006,22
INV,57.54249954,-4.047500134,31
INW,35.02190018,-110.7229996,4941
INZ,27.25099945,2.512020111,896
IOA,39.69639969,20.82250023,1558
IOM,54.08330154,-4.623889923,52
ION,1.616999984,18.06699944,1099
IOR,53.1067009,-9.653610229,24
IOS,-14.81599998,-39.03319931,15
IOW,41.6391983,-91.54650116,668
IPA,-18.856389,169.283333,23
IPC,-27.16480064,-109.4219971,227
IPH,4.567969799,101.0920029,130
IPI,0.861925,-77.6718,9765
IPL,32.83420181,-115.5790024,-54
IPN,-19.47069931,-42.48759842,784
IPT,41.2417984,-76.9210968,529
IQA,33.78559875,42.44120026,618
IQM,38.233611,85.465556,0
IQN,35.799702,107.602997,0
IQQ,-20.53520012,-70.1812973,155
IQT,-3.784739971,-73.30879974,306
IRA,-10.44970036,161.897995,54
IRB,30.90570068,-101.8919983,2200
IRC,65.830498,-144.076008,613
IRD,24.15250015,89.04940033,45
IRG,-12.7869,143.304993,77
IRI,-7.668630123,35.7521019,4678
IRJ,-29.38159943,-66.79579926,1437
IRK,40.09349823,-92.54489899,966
IRP,2.827610016,27.5883007,2438
IRZ,-0.3786,-64.9923,223
ISA,-20.66390038,139.4889984,1121
ISB,33.560713,72.851613,1646
ISC,49.91329956,-6.291669846,116
ISE,37.85540009,30.36840057,2835
ISG,24.396389,124.245,102
ISJ,21.24500084,-86.73999786,7
ISK,20.119101,73.912903,1900
ISL,40.976898,28.8146,163
ISM,28.28980064,-81.43710327,82
ISN,48.17789841,-103.6419983,1982
ISO,35.33140183,-77.6088028,93
ISP,40.79520035,-73.10019684,99
IST,41.275278,28.751944,325
ISU,35.5617485,45.31673813,2494
ISW,44.36029816,-89.83899689,1021
ITA,-3.12725997,-58.48120117,142
ITB,-4.242340088,-56.0007019,110
ITH,42.49100113,-76.45839691,1099
ITM,34.78549957,135.4380035,50
ITO,19.72139931,-155.0480042,38
ITP,-21.21929932,-41.87590027,410
ITR,-18.44470024,-49.21340179,1630
IUE,-19.07903099,-169.9255981,209
IVA,-13.484816,48.632702,49
IVC,-46.41239929,168.3130035,5
IVL,68.6072998,27.40530014,481
IVR,-29.88829994,151.1439972,2667
IWA,56.93939972,40.94079971,410
IWJ,34.67639923,131.7899933,184
IWK,34.143902,132.235992,7
IWO,24.7840004,141.322998,384
IWS,29.81819916,-95.67259979,111
IXA,23.88699913,91.24040222,46
IXB,26.68120003,88.32859802,412
IXC,30.67350006,76.78849792,1012
IXD,25.44009972,81.73390198,322
IXE,12.9612999,74.89009857,337
IXG,15.85929966,74.61830139,2487
IXH,24.30820084,92.00720215,79
IXI,27.2954998,94.09760284,330
IXJ,32.68909836,74.83740234,1029
IXK,21.31710052,70.270401,167
IXL,34.13589859,77.54650116,10682
IXM,9.83450985,78.09339905,459
IXP,32.233611,75.634444,1017
IXR,23.31430054,85.32170105,2148
IXS,24.91290092,92.97869873,352
IXT,28.06609917,95.33560181,477
IXU,19.86269951,75.39810181,1911
IXV,28.1753006,94.80200195,900
IXW,22.8132,86.1688,475
IXY,23.1127,70.100304,96
